"dbms"	"TABLE_SCHEMA"	"TABLE_NAME"	"COLUMN_NAME"	"ORDINAL_POSITION"	"DATA_TYPE"	"CHARACTER_MAXIMUM_LENGTH"	"CONSTRAINT_TYPE"	"REFERENCED_TABLE_SCHEMA"	"REFERENCED_TABLE_NAME"	"REFERENCED_COLUMN_NAME"
"mysql"	"top_songsdb"	"top5k"	"raw_row"	"9"	"decimal"	\N	\N	\N	\N	\N
"mysql"	"top_songsdb"	"top5k"	"raw_total"	"5"	"decimal"	\N	\N	\N	\N	\N
"mysql"	"top_songsdb"	"top5k"	"raw_uk"	"7"	"decimal"	\N	\N	\N	\N	\N
"mysql"	"top_songsdb"	"top5k"	"raw_usa"	"6"	"decimal"	\N	\N	\N	\N	\N
"mysql"	"top_songsdb"	"top5k"	"song"	"3"	"varchar"	"100"	\N	\N	\N	\N
"mysql"	"top_songsdb"	"top5k"	"year"	"4"	"int"	\N	\N	\N	\N	\N
"mysql"	"bamazon"	"products"	"department_name"	"3"	"varchar"	"150"	\N	\N	\N	\N
"mysql"	"bamazon"	"products"	"price"	"4"	"float"	\N	\N	\N	\N	\N
"mysql"	"bamazon"	"products"	"product_name"	"2"	"varchar"	"255"	\N	\N	\N	\N
"mysql"	"bamazon"	"products"	"stock_quantity"	"5"	"int"	\N	\N	\N	\N	\N
"mysql"	"smu"	"jerry"	"attitude"	"3"	"varchar"	"50"	\N	\N	\N	\N
"mysql"	"smu"	"jerry"	"coolness_points"	"4"	"int"	\N	\N	\N	\N	\N
"mysql"	"smu"	"jerry"	"name"	"2"	"varchar"	"150"	\N	\N	\N	\N
"mysql"	"smu"	"tasks"	"task"	"2"	"varchar"	"255"	\N	\N	\N	\N
"mysql"	"smu"	"wishes"	"wish"	"2"	"varchar"	"255"	\N	\N	\N	\N
"mysql"	"smu"	"movies"	"movie"	"2"	"varchar"	"255"	\N	\N	\N	\N
"mysql"	"pets_db"	"buyers"	"buyer_name"	"2"	"varchar"	"255"	\N	\N	\N	\N
"mysql"	"pets_db"	"pets"	"animal_breed"	"2"	"varchar"	"255"	\N	\N	\N	\N
"mysql"	"pets_db"	"pets"	"animal_name"	"3"	"varchar"	"255"	\N	\N	\N	\N
"mysql"	"pets_db"	"pets"	"price"	"4"	"int"	\N	\N	\N	\N	\N
"mysql"	"cat_db"	"cats"	"name"	"2"	"varchar"	"255"	\N	\N	\N	\N
"mysql"	"cat_db"	"cats"	"sleepy"	"3"	"tinyint"	\N	\N	\N	\N	\N
"mysql"	"chirpy"	"chirps"	"author"	"2"	"varchar"	"150"	\N	\N	\N	\N
"mysql"	"chirpy"	"chirps"	"chirp"	"3"	"varchar"	"250"	\N	\N	\N	\N
"mysql"	"sequelize_library"	"books"	"author"	"2"	"varchar"	"255"	\N	\N	\N	\N
"mysql"	"sequelize_library"	"books"	"createdAt"	"6"	"datetime"	\N	\N	\N	\N	\N
"mysql"	"sequelize_library"	"books"	"genre"	"4"	"varchar"	"255"	\N	\N	\N	\N
"mysql"	"sequelize_library"	"books"	"pages"	"5"	"int"	\N	\N	\N	\N	\N
"mysql"	"sequelize_library"	"books"	"title"	"3"	"varchar"	"255"	\N	\N	\N	\N
"mysql"	"sequelize_library"	"books"	"updatedAt"	"7"	"datetime"	\N	\N	\N	\N	\N
"mysql"	"blogger"	"authors"	"createdAt"	"3"	"datetime"	\N	\N	\N	\N	\N
"mysql"	"blogger"	"authors"	"name"	"2"	"varchar"	"255"	\N	\N	\N	\N
"mysql"	"blogger"	"authors"	"updatedAt"	"4"	"datetime"	\N	\N	\N	\N	\N
"mysql"	"burgers_db"	"burgers"	"burger_name"	"2"	"varchar"	"150"	\N	\N	\N	\N
"mysql"	"burgers_db"	"burgers"	"devoured"	"3"	"tinyint"	\N	\N	\N	\N	\N
"mysql"	"cli_example"	"users"	"createdAt"	"4"	"datetime"	\N	\N	\N	\N	\N
"mysql"	"cli_example"	"users"	"email"	"2"	"varchar"	"255"	\N	\N	\N	\N
"mysql"	"cli_example"	"users"	"password"	"3"	"varchar"	"255"	\N	\N	\N	\N
"mysql"	"cli_example"	"users"	"updatedAt"	"5"	"datetime"	\N	\N	\N	\N	\N
"mysql"	"blogger"	"posts"	"body"	"3"	"text"	"65535"	\N	\N	\N	\N
"mysql"	"blogger"	"posts"	"category"	"4"	"varchar"	"255"	\N	\N	\N	\N
"mysql"	"blogger"	"posts"	"createdAt"	"5"	"datetime"	\N	\N	\N	\N	\N
"mysql"	"blogger"	"posts"	"title"	"2"	"varchar"	"255"	\N	\N	\N	\N
"mysql"	"blogger"	"posts"	"updatedAt"	"6"	"datetime"	\N	\N	\N	\N	\N
"mysql"	"pc_builder"	"staticbuilds"	"cooler"	"5"	"varchar"	"150"	\N	\N	\N	\N
"mysql"	"pc_builder"	"staticbuilds"	"coolerprice"	"6"	"decimal"	\N	\N	\N	\N	\N
"mysql"	"pc_builder"	"staticbuilds"	"cpu"	"3"	"varchar"	"150"	\N	\N	\N	\N
"mysql"	"pc_builder"	"staticbuilds"	"cpuprice"	"4"	"decimal"	\N	\N	\N	\N	\N
"mysql"	"pc_builder"	"staticbuilds"	"cse"	"15"	"varchar"	"150"	\N	\N	\N	\N
"mysql"	"pc_builder"	"staticbuilds"	"cseprice"	"16"	"decimal"	\N	\N	\N	\N	\N
"mysql"	"pc_builder"	"staticbuilds"	"gpu"	"13"	"varchar"	"150"	\N	\N	\N	\N
"mysql"	"pc_builder"	"staticbuilds"	"gpuprice"	"14"	"decimal"	\N	\N	\N	\N	\N
"mysql"	"pc_builder"	"staticbuilds"	"memory"	"9"	"varchar"	"150"	\N	\N	\N	\N
"mysql"	"pc_builder"	"staticbuilds"	"memoryprice"	"10"	"decimal"	\N	\N	\N	\N	\N
"mysql"	"pc_builder"	"staticbuilds"	"motherboard"	"7"	"varchar"	"150"	\N	\N	\N	\N
"mysql"	"pc_builder"	"staticbuilds"	"motherboardprice"	"8"	"decimal"	\N	\N	\N	\N	\N
"mysql"	"pc_builder"	"staticbuilds"	"name"	"2"	"varchar"	"150"	\N	\N	\N	\N
"mysql"	"pc_builder"	"staticbuilds"	"powersupply"	"17"	"varchar"	"150"	\N	\N	\N	\N
"mysql"	"pc_builder"	"staticbuilds"	"powersupplyprice"	"18"	"decimal"	\N	\N	\N	\N	\N
"mysql"	"pc_builder"	"staticbuilds"	"price"	"19"	"decimal"	\N	\N	\N	\N	\N
"mysql"	"pc_builder"	"staticbuilds"	"storage"	"11"	"varchar"	"150"	\N	\N	\N	\N
"mysql"	"pc_builder"	"staticbuilds"	"storageprice"	"12"	"decimal"	\N	\N	\N	\N	\N
"mysql"	"pc_builder"	"builds"	"category"	"4"	"varchar"	"150"	\N	\N	\N	\N
"mysql"	"pc_builder"	"builds"	"customerId"	"2"	"int"	\N	\N	\N	\N	\N
"mysql"	"pc_builder"	"builds"	"name"	"3"	"varchar"	"150"	\N	\N	\N	\N
"mysql"	"pc_builder"	"parts"	"categoryId"	"4"	"int"	\N	\N	\N	\N	\N
"mysql"	"pc_builder"	"parts"	"cost"	"3"	"double"	\N	\N	\N	\N	\N
"mysql"	"pc_builder"	"parts"	"img_url"	"5"	"varchar"	"250"	\N	\N	\N	\N
"mysql"	"pc_builder"	"parts"	"name"	"2"	"text"	"65535"	\N	\N	\N	\N
"mysql"	"pc_builder"	"prefabs"	"name"	"2"	"varchar"	"150"	\N	\N	\N	\N
"mysql"	"pc_builder"	"prefabs"	"permalink"	"3"	"varchar"	"350"	\N	\N	\N	\N
"mysql"	"pc_builder"	"prefabs"	"visited"	"4"	"tinyint"	\N	\N	\N	\N	\N
"mysql"	"pc_builder"	"build_parts_xref"	"buildId"	"2"	"int"	\N	\N	\N	\N	\N
"mysql"	"pc_builder"	"build_parts_xref"	"partId"	"1"	"int"	\N	\N	\N	\N	\N
"mysql"	"pc_builder"	"categories"	"name"	"2"	"varchar"	"150"	\N	\N	\N	\N
"mysql"	"pc_builder"	"build_types"	"name"	"2"	"varchar"	"150"	\N	\N	\N	\N
"mysql"	"pc_builder"	"customers"	"email"	"3"	"varchar"	"150"	\N	\N	\N	\N
"mysql"	"pc_builder"	"customers"	"name"	"2"	"varchar"	"150"	\N	\N	\N	\N
"mysql"	"pc_builder"	"customers"	"password"	"4"	"varchar"	"255"	\N	\N	\N	\N
"mysql"	"kiyapp"	"student"	"FirstName"	"2"	"varchar"	"50"	\N	\N	\N	\N
"mysql"	"kiyapp"	"student"	"LastName"	"3"	"varchar"	"50"	\N	\N	\N	\N
"mysql"	"kiyapp"	"school"	"Address"	"3"	"varchar"	"50"	\N	\N	\N	\N
"mysql"	"kiyapp"	"school"	"Name"	"2"	"varchar"	"75"	\N	\N	\N	\N
"mysql"	"kiyapp"	"school"	"Phone"	"5"	"varchar"	"12"	\N	\N	\N	\N
"mysql"	"kiyapp"	"school"	"Website"	"4"	"varchar"	"150"	\N	\N	\N	\N
"mysql"	"kiyapp"	"student_progress"	"Belt"	"2"	"varchar"	"20"	\N	\N	\N	\N
"mysql"	"kiyapp"	"student_progress"	"Degree"	"3"	"int"	\N	\N	\N	\N	\N
"mysql"	"kiyapp"	"student_progress"	"SchoolId"	"4"	"int"	\N	\N	\N	\N	\N
"mysql"	"kiyapp"	"student_progress"	"StudentId"	"1"	"int"	\N	\N	\N	\N	\N
"mysql"	"kiyapp"	"training"	"ProfessionalId"	"2"	"int"	\N	\N	\N	\N	\N
"mysql"	"kiyapp"	"training"	"SchoolId"	"3"	"int"	\N	\N	\N	\N	\N
"mysql"	"kiyapp"	"training"	"StudentId"	"1"	"int"	\N	\N	\N	\N	\N
"mysql"	"kiyapp"	"professional"	"FirstName"	"2"	"varchar"	"75"	\N	\N	\N	\N
"mysql"	"kiyapp"	"professional"	"LastName"	"3"	"varchar"	"75"	\N	\N	\N	\N
"mysql"	"kiyapp"	"professional"	"SchoolId"	"4"	"int"	\N	\N	\N	\N	\N
